"","Product_code","PriceperKg","d1","week_num"
"47624","082131301300K14XL1",343,2022-03-03,"09"
"47625","082131301300K14XL1",343,2022-03-04,"09"
"47626","082131301300K14XL1",10290,2022-03-04,"09"
"47627","082131301300K14XL1",10290,2022-03-05,"09"
"47628","082131301300K14XL1",343,2022-03-05,"09"
"47629","082131301300K14XL1",10290,2022-03-07,"10"
"47630","082131301300K14XL1",343,2022-03-07,"10"
"47631","082131301300K14XL1",343,2022-03-08,"10"
"47632","082131301300K14XL1",10290,2022-03-08,"10"
"47633","082131301300K14XL1",10290,2022-03-09,"10"
"47634","082131301300K14XL1",343,2022-03-09,"10"
"47635","082131301300K14XL1",343,2022-03-10,"10"
"47636","082131301300K14XL1",10290,2022-03-10,"10"
"47637","082131301300K14XL1",343,2022-03-11,"10"
"47638","082131301300K14XL1",10290,2022-03-11,"10"
"47639","082131301300K14XL1",10290,2022-03-12,"10"
"47640","082131301300K14XL1",343,2022-03-12,"10"
"47641","082131301300K14XL1",343,2022-03-14,"11"
"47642","082131301300K14XL1",10290,2022-03-14,"11"
"47643","082131301300K14XL1",343,2022-03-15,"11"
"47644","082131301300K14XL1",10290,2022-03-15,"11"
"47645","082131301300K14XL1",10290,2022-03-16,"11"
"47646","082131301300K14XL1",343,2022-03-16,"11"
"47647","082131301300K14XL1",10260,2022-03-17,"11"
"47648","082131301300K14XL1",342,2022-03-17,"11"
"47649","082131301300K14XL1",10290,2022-03-18,"11"
"47650","082131301300K14XL1",343,2022-03-18,"11"
"47651","082131301300K14XL1",10260,2022-03-19,"11"
"47652","082131301300K14XL1",342,2022-03-19,"11"
"47653","082131301300K14XL1",342,2022-03-21,"12"
"47654","082131301300K14XL1",10260,2022-03-21,"12"
"47655","082131301300K14XL1",342,2022-03-22,"12"
"47656","082131301300K14XL1",10260,2022-03-22,"12"
"47657","082131301300K14XL1",342,2022-03-23,"12"
"47658","082131301300K14XL1",10260,2022-03-23,"12"
"47659","082131301300K14XL1",10260,2022-03-24,"12"
"47660","082131301300K14XL1",342,2022-03-24,"12"
"47661","082131301300K14XL1",343,2022-03-25,"12"
"47662","082131301300K14XL1",10290,2022-03-25,"12"
"47663","082131301300K14XL1",342,2022-03-26,"12"
"47664","082131301300K14XL1",10260,2022-03-26,"12"
"47665","082131301300K14XL1",344,2022-03-30,"13"
"47666","082131301300K14XL1",10320,2022-03-30,"13"
"47667","082131301300K14XL1",344,2022-03-31,"13"
"47668","082131301300K14XL1",10320,2022-03-31,"13"
"47669","082131301300K14XL1",344,2022-04-01,"13"
"47670","082131301300K14XL1",10320,2022-04-01,"13"
"47671","082131301300K14XL1",10320,2022-04-02,"13"
"47672","082131301300K14XL1",344,2022-04-02,"13"
"47673","082131301300K14XL1",10230,2022-04-04,"14"
"47674","082131301300K14XL1",341,2022-04-04,"14"
"47675","082131301300K14XL1",10110,2022-04-05,"14"
"47676","082131301300K14XL1",337,2022-04-05,"14"
"47677","082131301300K14XL1",337,2022-04-06,"14"
"47678","082131301300K14XL1",10110,2022-04-06,"14"
"47679","082131301300K14XL1",337,2022-04-08,"14"
"47680","082131301300K14XL1",10110,2022-04-08,"14"
"47681","082131301300K14XL1",10110,2022-04-09,"14"
"47682","082131301300K14XL1",337,2022-04-09,"14"
"47683","082131301300K14XL1",10110,2022-04-12,"15"
"47684","082131301300K14XL1",337,2022-04-12,"15"
"47685","082131301300K14XL1",337,2022-04-16,"15"
"47686","082131301300K14XL1",10110,2022-04-16,"15"
"47687","082131301300K14XL1",10110,2022-04-18,"16"
"47688","082131301300K14XL1",337,2022-04-18,"16"
"47689","082131301300K14XL1",337,2022-04-19,"16"
"47690","082131301300K14XL1",10110,2022-04-19,"16"
"47691","082131301300K14XL1",10110,2022-04-20,"16"
"47692","082131301300K14XL1",337,2022-04-20,"16"
"47693","082131301300K14XL1",337,2022-04-21,"16"
"47694","082131301300K14XL1",10110,2022-04-21,"16"
"47695","082131301300K14XL1",337,2022-04-22,"16"
"47696","082131301300K14XL1",10110,2022-04-22,"16"
"47697","082131301300K14XL1",10110,2022-04-23,"16"
"47698","082131301300K14XL1",337,2022-04-23,"16"
"47699","082131301300K14XL1",10110,2022-04-25,"17"
"47700","082131301300K14XL1",337,2022-04-25,"17"
"47701","082131301300K14XL1",10170,2022-04-26,"17"
"47702","082131301300K14XL1",339,2022-04-26,"17"
"47703","082131301300K14XL1",10230,2022-04-27,"17"
"47704","082131301300K14XL1",341,2022-04-27,"17"
"47705","082131301300K14XL1",341,2022-04-28,"17"
"47706","082131301300K14XL1",10230,2022-04-28,"17"
"47707","082131301300K14XL1",10230,2022-04-29,"17"
"47708","082131301300K14XL1",341,2022-04-29,"17"
"47709","082131301300K14XL1",10230,2022-04-30,"17"
"47710","082131301300K14XL1",341,2022-04-30,"17"
"47711","082131301300K14XL1",10230,2022-05-02,"18"
"47712","082131301300K14XL1",341,2022-05-02,"18"
"47713","082131301300K14XL1",10230,2022-05-03,"18"
"47714","082131301300K14XL1",341,2022-05-03,"18"
"47715","082131301300K14XL1",10230,2022-05-04,"18"
"47716","082131301300K14XL1",341,2022-05-04,"18"
"47717","082131301300K14XL1",341,2022-05-05,"18"
"47718","082131301300K14XL1",10230,2022-05-05,"18"
"47719","082131301300K14XL1",341,2022-05-06,"18"
"47720","082131301300K14XL1",10230,2022-05-06,"18"
"47721","082131U01010K000L1",239,2022-01-28,"04"
"47722","082131U01010K000L1",239,2022-01-28,"04"
"47723","082131U01010K000L1",231,2022-01-29,"04"
"47724","082131U01010K000L1",231,2022-01-29,"04"
"47725","082131U01010K000L1",236,2022-01-31,"05"
"47726","082131U01010K000L1",236,2022-01-31,"05"
"47727","082131U01010K000L1",236,2022-02-01,"05"
"47728","082131U01010K000L1",236,2022-02-01,"05"
"47729","082131U01010K000L1",232,2022-02-02,"05"
"47730","082131U01010K000L1",232,2022-02-02,"05"
"47731","082131U01010K000L1",237,2022-02-03,"05"
"47732","082131U01010K000L1",237,2022-02-03,"05"
"47733","082131U01010K000L1",237,2022-02-04,"05"
"47734","082131U01010K000L1",237,2022-02-04,"05"
"47735","082131U01010K000L1",242,2022-02-05,"05"
"47736","082131U01010K000L1",242,2022-02-05,"05"
"47737","082131U01010K000L1",242,2022-02-07,"06"
"47738","082131U01010K000L1",242,2022-02-07,"06"
"47739","082131U01010K000L1",242,2022-02-08,"06"
"47740","082131U01010K000L1",242,2022-02-08,"06"
"47741","082131U01010K000L1",241,2022-02-09,"06"
"47742","082131U01010K000L1",241,2022-02-09,"06"
"47743","082131U01010K000L1",241,2022-02-10,"06"
"47744","082131U01010K000L1",241,2022-02-10,"06"
"47745","082131U01010K000L1",237,2022-02-11,"06"
"47746","082131U01010K000L1",237,2022-02-11,"06"
"47747","082131U01010K000L1",237,2022-02-12,"06"
"47748","082131U01010K000L1",237,2022-02-12,"06"
"47749","082131U01010K000L1",237,2022-02-14,"07"
"47750","082131U01010K000L1",237,2022-02-14,"07"
"47751","082131U01010K000L1",225,2022-02-15,"07"
"47752","082131U01010K000L1",225,2022-02-15,"07"
"47753","082131U01010K000L1",225,2022-02-16,"07"
"47754","082131U01010K000L1",225,2022-02-16,"07"
"47755","082131U01010K000L1",225,2022-02-17,"07"
"47756","082131U01010K000L1",225,2022-02-17,"07"
"47757","082131U01010K000L1",220,2022-02-18,"07"
"47758","082131U01010K000L1",220,2022-02-18,"07"
"47759","082131U01010K000L1",220,2022-02-19,"07"
"47760","082131U01010K000L1",220,2022-02-19,"07"
"47761","082131U01010K000L1",220,2022-02-21,"08"
"47762","082131U01010K000L1",220,2022-02-21,"08"
"47763","082131U01010K000L1",230,2022-02-22,"08"
"47764","082131U01010K000L1",230,2022-02-22,"08"
"47765","082131U01010K000L1",225,2022-02-23,"08"
"47766","082131U01010K000L1",225,2022-02-23,"08"
"47767","082131U01010K000L1",225,2022-02-24,"08"
"47768","082131U01010K000L1",225,2022-02-24,"08"
"47769","082131U01010K000L1",225,2022-02-25,"08"
"47770","082131U01010K000L1",225,2022-02-25,"08"
"47771","082131U01010K000L1",225,2022-02-26,"08"
"47772","082131U01010K000L1",225,2022-02-26,"08"
"47773","082131U01010K000L1",220,2022-02-28,"09"
"47774","082131U01010K000L1",220,2022-02-28,"09"
"47775","082131U01010K000L1",220,2022-03-01,"09"
"47776","082131U01010K000L1",220,2022-03-01,"09"
"47777","082131U01010K000L1",217,2022-03-02,"09"
"47778","082131U01010K000L1",217,2022-03-02,"09"
"47779","082131U01010K000L1",217,2022-03-03,"09"
"47780","082131U01010K000L1",217,2022-03-03,"09"
"47781","082131U01010K000L1",215,2022-03-04,"09"
"47782","082131U01010K000L1",215,2022-03-04,"09"
"47783","082131U01010K000L1",215,2022-03-05,"09"
"47784","082131U01010K000L1",215,2022-03-05,"09"
"47785","082131U01010K000L1",210,2022-03-07,"10"
"47786","082131U01010K000L1",210,2022-03-07,"10"
"47787","082131U01010K000L1",210,2022-03-08,"10"
"47788","082131U01010K000L1",210,2022-03-08,"10"
"47789","082131U01010K000L1",210,2022-03-09,"10"
"47790","082131U01010K000L1",210,2022-03-09,"10"
"47791","082131U01010K000L1",210,2022-03-10,"10"
"47792","082131U01010K000L1",210,2022-03-10,"10"
"47793","082131U01010K000L1",205,2022-03-11,"10"
"47794","082131U01010K000L1",205,2022-03-11,"10"
"47795","082131U01010K000L1",205,2022-03-12,"10"
"47796","082131U01010K000L1",205,2022-03-12,"10"
"47797","082131U01010K000L1",205,2022-03-14,"11"
"47798","082131U01010K000L1",205,2022-03-14,"11"
"47799","082131U01010K000L1",205,2022-03-15,"11"
"47800","082131U01010K000L1",205,2022-03-15,"11"
"47801","082131U01010K000L1",205,2022-03-16,"11"
"47802","082131U01010K000L1",205,2022-03-16,"11"
"47803","082131U01010K000L1",204,2022-03-17,"11"
"47804","082131U01010K000L1",204,2022-03-17,"11"
"47805","082131U01010K000L1",205,2022-03-18,"11"
"47806","082131U01010K000L1",205,2022-03-18,"11"
"47807","082131U01010K000L1",204,2022-03-19,"11"
"47808","082131U01010K000L1",204,2022-03-19,"11"
"47809","082131U01010K000L1",209,2022-03-21,"12"
"47810","082131U01010K000L1",209,2022-03-21,"12"
"47811","082131U01010K000L1",209,2022-03-22,"12"
"47812","082131U01010K000L1",209,2022-03-22,"12"
"47813","082131U01010K000L1",209,2022-03-23,"12"
"47814","082131U01010K000L1",209,2022-03-23,"12"
"47815","082131U01010K000L1",209,2022-03-24,"12"
"47816","082131U01010K000L1",209,2022-03-24,"12"
"47817","082131U01010K000L1",209,2022-03-25,"12"
"47818","082131U01010K000L1",209,2022-03-25,"12"
"47819","082131U01010K000L1",209,2022-03-26,"12"
"47820","082131U01010K000L1",209,2022-03-26,"12"
"47821","082131U01010K000L1",204,2022-03-30,"13"
"47822","082131U01010K000L1",204,2022-03-30,"13"
"47823","082131U01010K000L1",204,2022-03-31,"13"
"47824","082131U01010K000L1",204,2022-03-31,"13"
"47825","082131U01010K000L1",204,2022-04-01,"13"
"47826","082131U01010K000L1",204,2022-04-01,"13"
"47827","082131U01010K000L1",204,2022-04-02,"13"
"47828","082131U01010K000L1",204,2022-04-02,"13"
"47829","082131U01010K000L1",196,2022-04-04,"14"
"47830","082131U01010K000L1",196,2022-04-04,"14"
"47831","082131U01010K000L1",193,2022-04-05,"14"
"47832","082131U01010K000L1",193,2022-04-05,"14"
"47833","082131U01010K000L1",183,2022-04-06,"14"
"47834","082131U01010K000L1",183,2022-04-06,"14"
"47835","082131U01010K000L1",183,2022-04-08,"14"
"47836","082131U01010K000L1",183,2022-04-08,"14"
"47837","082131U01010K000L1",183,2022-04-09,"14"
"47838","082131U01010K000L1",183,2022-04-09,"14"
"47839","082131U01010K000L1",188,2022-04-12,"15"
"47840","082131U01010K000L1",188,2022-04-12,"15"
"47841","082131U01010K000L1",188,2022-04-16,"15"
"47842","082131U01010K000L1",188,2022-04-16,"15"
"47843","082131U01010K000L1",188,2022-04-18,"16"
"47844","082131U01010K000L1",188,2022-04-18,"16"
"47845","082131U01010K000L1",188,2022-04-19,"16"
"47846","082131U01010K000L1",188,2022-04-19,"16"
"47847","082131U01010K000L1",183,2022-04-20,"16"
"47848","082131U01010K000L1",183,2022-04-20,"16"
"47849","082131U01010K000L1",183,2022-04-21,"16"
"47850","082131U01010K000L1",183,2022-04-21,"16"
"47851","082131U01010K000L1",183,2022-04-22,"16"
"47852","082131U01010K000L1",183,2022-04-22,"16"
"47853","082131U01010K000L1",183,2022-04-23,"16"
"47854","082131U01010K000L1",183,2022-04-23,"16"
"47855","082131U01010K000L1",183,2022-04-25,"17"
"47856","082131U01010K000L1",183,2022-04-25,"17"
"47857","082131U01010K000L1",185,2022-04-26,"17"
"47858","082131U01010K000L1",185,2022-04-26,"17"
"47859","082131U01010K000L1",187,2022-04-27,"17"
"47860","082131U01010K000L1",187,2022-04-27,"17"
"47861","082131U01010K000L1",187,2022-04-28,"17"
"47862","082131U01010K000L1",187,2022-04-28,"17"
"47863","082131U01010K000L1",187,2022-04-29,"17"
"47864","082131U01010K000L1",187,2022-04-29,"17"
"47865","082131U01010K000L1",187,2022-04-30,"17"
"47866","082131U01010K000L1",187,2022-04-30,"17"
"47867","082131U01010K000L1",187,2022-05-02,"18"
"47868","082131U01010K000L1",187,2022-05-02,"18"
"47869","082131U01010K000L1",187,2022-05-03,"18"
"47870","082131U01010K000L1",187,2022-05-03,"18"
"47871","082131U01010K000L1",187,2022-05-04,"18"
"47872","082131U01010K000L1",187,2022-05-04,"18"
"47873","082131U01010K000L1",187,2022-05-05,"18"
"47874","082131U01010K000L1",187,2022-05-05,"18"
"47875","082131U01010K000L1",187,2022-05-06,"18"
"47876","082131U01010K000L1",187,2022-05-06,"18"
"47877","082131U01010K000M1",213,2022-01-28,"04"
"47878","082131U01010K000M1",213,2022-01-28,"04"
"47879","082131U01010K000M1",205,2022-01-29,"04"
"47880","082131U01010K000M1",205,2022-01-29,"04"
"47881","082131U01010K000M1",210,2022-01-31,"05"
"47882","082131U01010K000M1",210,2022-01-31,"05"
"47883","082131U01010K000M1",210,2022-02-01,"05"
"47884","082131U01010K000M1",210,2022-02-01,"05"
"47885","082131U01010K000M1",205,2022-02-02,"05"
"47886","082131U01010K000M1",205,2022-02-02,"05"
"47887","082131U01010K000M1",205,2022-02-03,"05"
"47888","082131U01010K000M1",205,2022-02-03,"05"
"47889","082131U01010K000M1",205,2022-02-04,"05"
"47890","082131U01010K000M1",205,2022-02-04,"05"
"47891","082131U01010K000M1",210,2022-02-05,"05"
"47892","082131U01010K000M1",210,2022-02-05,"05"
"47893","082131U01010K000M1",210,2022-02-07,"06"
"47894","082131U01010K000M1",210,2022-02-07,"06"
"47895","082131U01010K000M1",210,2022-02-08,"06"
"47896","082131U01010K000M1",210,2022-02-08,"06"
"47897","082131U01010K000M1",216,2022-02-09,"06"
"47898","082131U01010K000M1",216,2022-02-09,"06"
"47899","082131U01010K000M1",216,2022-02-10,"06"
"47900","082131U01010K000M1",216,2022-02-10,"06"
"47901","082131U01010K000M1",214,2022-02-11,"06"
"47902","082131U01010K000M1",214,2022-02-11,"06"
"47903","082131U01010K000M1",214,2022-02-12,"06"
"47904","082131U01010K000M1",214,2022-02-12,"06"
"47905","082131U01010K000M1",203,2022-02-14,"07"
"47906","082131U01010K000M1",203,2022-02-14,"07"
"47907","082131U01010K000M1",203,2022-02-15,"07"
"47908","082131U01010K000M1",203,2022-02-15,"07"
"47909","082131U01010K000M1",203,2022-02-16,"07"
"47910","082131U01010K000M1",203,2022-02-16,"07"
"47911","082131U01010K000M1",203,2022-02-17,"07"
"47912","082131U01010K000M1",203,2022-02-17,"07"
"47913","082131U01010K000M1",203,2022-02-18,"07"
"47914","082131U01010K000M1",203,2022-02-18,"07"
"47915","082131U01010K000M1",203,2022-02-19,"07"
"47916","082131U01010K000M1",203,2022-02-19,"07"
"47917","082131U01010K000M1",203,2022-02-21,"08"
"47918","082131U01010K000M1",203,2022-02-21,"08"
"47919","082131U01010K000M1",203,2022-02-22,"08"
"47920","082131U01010K000M1",203,2022-02-22,"08"
"47921","082131U01010K000M1",203,2022-02-23,"08"
"47922","082131U01010K000M1",203,2022-02-23,"08"
"47923","082131U01010K000M1",203,2022-02-24,"08"
"47924","082131U01010K000M1",203,2022-02-24,"08"
"47925","082131U01010K000M1",203,2022-02-25,"08"
"47926","082131U01010K000M1",203,2022-02-25,"08"
"47927","082131U01010K000M1",203,2022-02-26,"08"
"47928","082131U01010K000M1",203,2022-02-26,"08"
"47929","082131U01010K000M1",203,2022-02-28,"09"
"47930","082131U01010K000M1",203,2022-02-28,"09"
"47931","082131U01010K000M1",203,2022-03-01,"09"
"47932","082131U01010K000M1",203,2022-03-01,"09"
"47933","082131U01010K000M1",203,2022-03-02,"09"
"47934","082131U01010K000M1",203,2022-03-02,"09"
"47935","082131U01010K000M1",203,2022-03-03,"09"
"47936","082131U01010K000M1",203,2022-03-03,"09"
"47937","082131U01010K000M1",198,2022-03-04,"09"
"47938","082131U01010K000M1",198,2022-03-04,"09"
"47939","082131U01010K000M1",198,2022-03-05,"09"
"47940","082131U01010K000M1",198,2022-03-05,"09"
"47941","082131U01010K000M1",198,2022-03-07,"10"
"47942","082131U01010K000M1",198,2022-03-07,"10"
"47943","082131U01010K000M1",198,2022-03-08,"10"
"47944","082131U01010K000M1",198,2022-03-08,"10"
"47945","082131U01010K000M1",198,2022-03-09,"10"
"47946","082131U01010K000M1",198,2022-03-09,"10"
"47947","082131U01010K000M1",198,2022-03-10,"10"
"47948","082131U01010K000M1",198,2022-03-10,"10"
"47949","082131U01010K000M1",193,2022-03-11,"10"
"47950","082131U01010K000M1",193,2022-03-11,"10"
"47951","082131U01010K000M1",193,2022-03-12,"10"
"47952","082131U01010K000M1",193,2022-03-12,"10"
"47953","082131U01010K000M1",193,2022-03-14,"11"
"47954","082131U01010K000M1",193,2022-03-14,"11"
"47955","082131U01010K000M1",193,2022-03-15,"11"
"47956","082131U01010K000M1",193,2022-03-15,"11"
"47957","082131U01010K000M1",193,2022-03-16,"11"
"47958","082131U01010K000M1",193,2022-03-16,"11"
"47959","082131U01010K000M1",192,2022-03-17,"11"
"47960","082131U01010K000M1",192,2022-03-17,"11"
"47961","082131U01010K000M1",193,2022-03-18,"11"
"47962","082131U01010K000M1",193,2022-03-18,"11"
"47963","082131U01010K000M1",192,2022-03-19,"11"
"47964","082131U01010K000M1",192,2022-03-19,"11"
"47965","082131U01010K000M1",192,2022-03-21,"12"
"47966","082131U01010K000M1",192,2022-03-21,"12"
"47967","082131U01010K000M1",192,2022-03-22,"12"
"47968","082131U01010K000M1",192,2022-03-22,"12"
"47969","082131U01010K000M1",192,2022-03-23,"12"
"47970","082131U01010K000M1",192,2022-03-23,"12"
"47971","082131U01010K000M1",184,2022-03-24,"12"
"47972","082131U01010K000M1",184,2022-03-24,"12"
"47973","082131U01010K000M1",184,2022-03-25,"12"
"47974","082131U01010K000M1",184,2022-03-25,"12"
"47975","082131U01010K000M1",184,2022-03-26,"12"
"47976","082131U01010K000M1",184,2022-03-26,"12"
"47977","082131U01010K000M1",187,2022-03-30,"13"
"47978","082131U01010K000M1",187,2022-03-30,"13"
"47979","082131U01010K000M1",187,2022-03-31,"13"
"47980","082131U01010K000M1",187,2022-03-31,"13"
"47981","082131U01010K000M1",187,2022-04-01,"13"
"47982","082131U01010K000M1",187,2022-04-01,"13"
"47983","082131U01010K000M1",187,2022-04-02,"13"
"47984","082131U01010K000M1",187,2022-04-02,"13"
"47985","082131U01010K000M1",179,2022-04-04,"14"
"47986","082131U01010K000M1",179,2022-04-04,"14"
"47987","082131U01010K000M1",177,2022-04-05,"14"
"47988","082131U01010K000M1",177,2022-04-05,"14"
"47989","082131U01010K000M1",167,2022-04-06,"14"
"47990","082131U01010K000M1",167,2022-04-06,"14"
"47991","082131U01010K000M1",167,2022-04-08,"14"
"47992","082131U01010K000M1",167,2022-04-08,"14"
"47993","082131U01010K000M1",167,2022-04-09,"14"
"47994","082131U01010K000M1",167,2022-04-09,"14"
"47995","082131U01010K000M1",167,2022-04-12,"15"
"47996","082131U01010K000M1",167,2022-04-12,"15"
"47997","082131U01010K000M1",167,2022-04-16,"15"
"47998","082131U01010K000M1",167,2022-04-16,"15"
"47999","082131U01010K000M1",167,2022-04-18,"16"
"48000","082131U01010K000M1",167,2022-04-18,"16"
"48001","082131U01010K000M1",167,2022-04-19,"16"
"48002","082131U01010K000M1",167,2022-04-19,"16"
"48003","082131U01010K000M1",162,2022-04-20,"16"
"48004","082131U01010K000M1",162,2022-04-20,"16"
"48005","082131U01010K000M1",162,2022-04-21,"16"
"48006","082131U01010K000M1",162,2022-04-21,"16"
"48007","082131U01010K000M1",162,2022-04-22,"16"
"48008","082131U01010K000M1",162,2022-04-22,"16"
"48009","082131U01010K000M1",162,2022-04-23,"16"
"48010","082131U01010K000M1",162,2022-04-23,"16"
"48011","082131U01010K000M1",162,2022-04-25,"17"
"48012","082131U01010K000M1",162,2022-04-25,"17"
"48013","082131U01010K000M1",164,2022-04-26,"17"
"48014","082131U01010K000M1",164,2022-04-26,"17"
"48015","082131U01010K000M1",166,2022-04-27,"17"
"48016","082131U01010K000M1",166,2022-04-27,"17"
"48017","082131U01010K000M1",166,2022-04-28,"17"
"48018","082131U01010K000M1",166,2022-04-28,"17"
"48019","082131U01010K000M1",166,2022-04-29,"17"
"48020","082131U01010K000M1",166,2022-04-29,"17"
"48021","082131U01010K000M1",166,2022-04-30,"17"
"48022","082131U01010K000M1",166,2022-04-30,"17"
"48023","082131U01010K000M1",166,2022-05-02,"18"
"48024","082131U01010K000M1",166,2022-05-02,"18"
"48025","082131U01010K000M1",166,2022-05-03,"18"
"48026","082131U01010K000M1",166,2022-05-03,"18"
"48027","082131U01010K000M1",166,2022-05-04,"18"
"48028","082131U01010K000M1",166,2022-05-04,"18"
"48029","082131U01010K000M1",166,2022-05-05,"18"
"48030","082131U01010K000M1",166,2022-05-05,"18"
"48031","082131U01010K000M1",166,2022-05-06,"18"
"48032","082131U01010K000M1",166,2022-05-06,"18"
"48033","082131U01010K000S1",155,2022-01-28,"04"
"48034","082131U01010K000S1",155,2022-01-28,"04"
"48035","082131U01010K000S1",148,2022-01-29,"04"
"48036","082131U01010K000S1",148,2022-01-29,"04"
"48037","082131U01010K000S1",148,2022-01-31,"05"
"48038","082131U01010K000S1",148,2022-01-31,"05"
"48039","082131U01010K000S1",148,2022-02-01,"05"
"48040","082131U01010K000S1",148,2022-02-01,"05"
"48041","082131U01010K000S1",148,2022-02-02,"05"
"48042","082131U01010K000S1",148,2022-02-02,"05"
"48043","082131U01010K000S1",148,2022-02-03,"05"
"48044","082131U01010K000S1",148,2022-02-03,"05"
"48045","082131U01010K000S1",148,2022-02-04,"05"
"48046","082131U01010K000S1",148,2022-02-04,"05"
"48047","082131U01010K000S1",153,2022-02-05,"05"
"48048","082131U01010K000S1",153,2022-02-05,"05"
"48049","082131U01010K000S1",153,2022-02-07,"06"
"48050","082131U01010K000S1",153,2022-02-07,"06"
"48051","082131U01010K000S1",153,2022-02-08,"06"
"48052","082131U01010K000S1",153,2022-02-08,"06"
"48053","082131U01010K000S1",158,2022-02-09,"06"
"48054","082131U01010K000S1",158,2022-02-09,"06"
"48055","082131U01010K000S1",158,2022-02-10,"06"
"48056","082131U01010K000S1",158,2022-02-10,"06"
"48057","082131U01010K000S1",156,2022-02-11,"06"
"48058","082131U01010K000S1",156,2022-02-11,"06"
"48059","082131U01010K000S1",156,2022-02-12,"06"
"48060","082131U01010K000S1",156,2022-02-12,"06"
"48061","082131U01010K000S1",166,2022-02-14,"07"
"48062","082131U01010K000S1",166,2022-02-14,"07"
"48063","082131U01010K000S1",166,2022-02-15,"07"
"48064","082131U01010K000S1",166,2022-02-15,"07"
"48065","082131U01010K000S1",166,2022-02-16,"07"
"48066","082131U01010K000S1",166,2022-02-16,"07"
"48067","082131U01010K000S1",166,2022-02-17,"07"
"48068","082131U01010K000S1",166,2022-02-17,"07"
"48069","082131U01010K000S1",166,2022-02-18,"07"
"48070","082131U01010K000S1",166,2022-02-18,"07"
"48071","082131U01010K000S1",166,2022-02-19,"07"
"48072","082131U01010K000S1",166,2022-02-19,"07"
"48073","082131U01010K000S1",166,2022-02-21,"08"
"48074","082131U01010K000S1",166,2022-02-21,"08"
"48075","082131U01010K000S1",166,2022-02-22,"08"
"48076","082131U01010K000S1",166,2022-02-22,"08"
"48077","082131U01010K000S1",166,2022-02-23,"08"
"48078","082131U01010K000S1",166,2022-02-23,"08"
"48079","082131U01010K000S1",166,2022-02-24,"08"
"48080","082131U01010K000S1",166,2022-02-24,"08"
"48081","082131U01010K000S1",166,2022-02-25,"08"
"48082","082131U01010K000S1",166,2022-02-25,"08"
"48083","082131U01010K000S1",166,2022-02-26,"08"
"48084","082131U01010K000S1",166,2022-02-26,"08"
"48085","082131U01010K000S1",166,2022-02-28,"09"
"48086","082131U01010K000S1",166,2022-02-28,"09"
"48087","082131U01010K000S1",166,2022-03-01,"09"
"48088","082131U01010K000S1",166,2022-03-01,"09"
"48089","082131U01010K000S1",166,2022-03-02,"09"
"48090","082131U01010K000S1",166,2022-03-02,"09"
"48091","082131U01010K000S1",166,2022-03-03,"09"
"48092","082131U01010K000S1",166,2022-03-03,"09"
"48093","082131U01010K000S1",161,2022-03-04,"09"
"48094","082131U01010K000S1",161,2022-03-04,"09"
"48095","082131U01010K000S1",161,2022-03-05,"09"
"48096","082131U01010K000S1",161,2022-03-05,"09"
"48097","082131U01010K000S1",161,2022-03-07,"10"
"48098","082131U01010K000S1",161,2022-03-07,"10"
"48099","082131U01010K000S1",161,2022-03-08,"10"
"48100","082131U01010K000S1",161,2022-03-08,"10"
"48101","082131U01010K000S1",161,2022-03-09,"10"
"48102","082131U01010K000S1",161,2022-03-09,"10"
"48103","082131U01010K000S1",161,2022-03-10,"10"
"48104","082131U01010K000S1",161,2022-03-10,"10"
"48105","082131U01010K000S1",161,2022-03-11,"10"
"48106","082131U01010K000S1",161,2022-03-11,"10"
"48107","082131U01010K000S1",161,2022-03-12,"10"
"48108","082131U01010K000S1",161,2022-03-12,"10"
"48109","082131U01010K000S1",156,2022-03-14,"11"
"48110","082131U01010K000S1",156,2022-03-14,"11"
"48111","082131U01010K000S1",156,2022-03-15,"11"
"48112","082131U01010K000S1",156,2022-03-15,"11"
"48113","082131U01010K000S1",156,2022-03-16,"11"
"48114","082131U01010K000S1",156,2022-03-16,"11"
"48115","082131U01010K000S1",155,2022-03-17,"11"
"48116","082131U01010K000S1",155,2022-03-17,"11"
"48117","082131U01010K000S1",156,2022-03-18,"11"
"48118","082131U01010K000S1",156,2022-03-18,"11"
"48119","082131U01010K000S1",155,2022-03-19,"11"
"48120","082131U01010K000S1",155,2022-03-19,"11"
"48121","082131U01010K000S1",155,2022-03-21,"12"
"48122","082131U01010K000S1",155,2022-03-21,"12"
"48123","082131U01010K000S1",155,2022-03-22,"12"
"48124","082131U01010K000S1",155,2022-03-22,"12"
"48125","082131U01010K000S1",155,2022-03-23,"12"
"48126","082131U01010K000S1",155,2022-03-23,"12"
"48127","082131U01010K000S1",145,2022-03-24,"12"
"48128","082131U01010K000S1",145,2022-03-24,"12"
"48129","082131U01010K000S1",145,2022-03-25,"12"
"48130","082131U01010K000S1",145,2022-03-25,"12"
"48131","082131U01010K000S1",145,2022-03-26,"12"
"48132","082131U01010K000S1",145,2022-03-26,"12"
"48133","082131U01010K000S1",148,2022-03-30,"13"
"48134","082131U01010K000S1",148,2022-03-30,"13"
"48135","082131U01010K000S1",148,2022-03-31,"13"
"48136","082131U01010K000S1",148,2022-03-31,"13"
"48137","082131U01010K000S1",148,2022-04-01,"13"
"48138","082131U01010K000S1",148,2022-04-01,"13"
